key,0
8483,"可以在遊戲裡試穿官網商城販賣的裝備了！

通過各地旅館<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow> 舒適的睡床<UIGlow>01</UIGlow><UIForeground>01</UIForeground>即可使用此功能。

試穿時可以將套裝拆分試穿！
靈活運用新功能，探索更多穿搭，確認上架新品吧！"
8484,"其他"
8485,"收藏夾"
8486,"伊修加德周邊"
8487,"常用列表"
8488,"基拉巴尼亞"
8489,"東方地域"
8490,"現在，在各地的旅館進行武具投影時、除了您攜帶的物品，還可以直接投影存放在、「幻象梳妝臺」和「收藏品櫥櫃」中的物品。

，您可以更輕鬆地享受時尚武具投影的樂趣。"
8491,""
8492,"<Switch(IntegerParameter(1))><Case(1)><Gui(68)/></Case><Case(2)><Gui(67)/></Case><Case(3)><Gui(120)/></Case><Case(4)><Gui(123)/></Case><Case(5)><Gui(63)/></Case><Case(6)><Gui(121)/></Case><Case(7)><Gui(122)/></Case><Case(8)></Case></Switch>"
8493,"取消收藏"
8494,"取消收藏<Switch(IntegerParameter(2))><Case(1)>（One-Time Password優惠）</Case><Case(2)>（PlayStation®Plus優惠）</Case><Case(3)></Case></Switch>。<Sheet(PlaceName,<Sheet(Aetheryte,IntegerParameter(1),8)/>,0)/>。
沒問題嗎？"
8495,"冒險者住宅區"
8496,"常用列表"
8497,"諾弗蘭特"
8498,"伊爾薩巴德大陸"
8501,"傳送網使用券持有數：<If(GreaterThan(IntegerParameter(1),999))>999+<Else/><Value>IntegerParameter(1)</Value></If>"
8502,"確定要關閉嗎？設定中的內容將不會儲存。"
8503,"取消"
8504,"固定在常用列表中"
8505,"從常用列表中刪除"
8506,"開啟地圖"
8507,"沒有可以顯示的乙太之光。"
8508,"<Sheet(PlaceName,<Sheet(Aetheryte,IntegerParameter(1),8)/>,0)/>"
8509,"<Sheet(PlaceName,<Sheet(TerritoryType,IntegerParameter(1),5)/>,0)/>"
8510,"地區"
8511,"乙太之光"
8512,"費用"
8513,"傳送"
8514,"<CommandIcon(10)/> 次級指令"
8515,"開啟傳送設定"
8516,"TELEPORT SETTING"
8517,"傳送設定"
8518,"公寓"
8519,"共享房屋（第<Value>IntegerParameter(1)</Value>區<Value>IntegerParameter(2)</Value>號）"
8520,"<Sheet(PlaceName,IntegerParameter(1),0)/>"
8521,"<Sheet(PlaceName,IntegerParameter(1),0)/>"
8522,"傳送網使用券使用設定"
8523,"每次彈出確認"
8524,"總是使用"
8525,"不使用"
8526,"高出預設金額時彈出確認"
8527,"高出預設金額時總是使用"
8528,"預設金額"
8529,"確定"
8530,"FORM ALLIANCE"
8531,"結成團隊"
8532,"小隊1"
8533,"小隊2"
8534,"小隊3"
8535,"關閉"
8536,"全部取消"
8537,"※組成團隊的各小隊的隊長必須處於同一地區。
※出現下列情況時團隊會被解散。
　·小隊隊長移動到了其他地區
　·小隊隊長變更
　·小隊隊長或隊員下線
　·新隊員加入小隊
　·小隊隊員退出小隊
　·小隊解散
　·小隊退出團隊
　·點選「全部取消」按鈕"
8538,"<Highlight>StringParameter(1)</Highlight>傳來團隊的結成邀請。
要結成團隊嗎？"
8539,"確定要撤銷所有的團隊邀請嗎？"
8540,"邀請結成團隊"
8541,"無指定"
8542,"團隊邀請"
8543,"結成團隊"
8544,"確定要向<Highlight>StringParameter(1)</Highlight>傳送結成團隊的邀請嗎？"
8545,"確定要拒絕<Highlight>StringParameter(1)</Highlight>傳來的團隊邀請嗎？"
8546,"<Highlight>StringParameter(1)</Highlight> (已傳送邀請)"
8550,"WEATHER FORECAST"
8551,"天氣預報"
8552,"全部"
8553,"其他"
8554,"地區"
8555,"天氣"
8556,"<Sheet(WeatherPlaceName,<Sheet(TerritoryType,IntegerParameter(1),5)/>,0)/>"
8557,"<Sheet(Weather,IntegerParameter(1),1)/>  <Sheet(Weather,IntegerParameter(2),1)/>"
8558,"<Sheet(Weather,IntegerParameter(1),1)/>"
8570,"專家技能"
8571,"<Value>IntegerParameter(1)</Value>級"
8572,"特別指令"
8573,"<Highlight>StringParameter(1)</Highlight>
<If(IntegerParameter(2))><Value>IntegerParameter(2)</Value>級<Else/></If>"
8574,"<Highlight>StringParameter(1)</Highlight>
<If(IntegerParameter(2))><Value>IntegerParameter(2)</Value>級<Else/></If>"
8575,"職能技能"
8576,"職能技能"
8577,"該職能技能已失效。
請透過次級指令移除。"
8578,"顯示「職業量表」的說明。"
8579,"職業技能"
8580,"特職技能"
8581,"專家技能"
8582,"顯示職業技能。"
8583,"顯示特職專用技能。"
8584,"顯示專家專用技能。"
8585,"搭檔"
8586,"冒險者分隊"
8587,"行動指令"
8588,"召喚獸"
8589,"顯示召喚獸技能。"
8590,"樂器演奏"
8591,"<Highlight>StringParameter(1)</Highlight>
<If(IntegerParameter(2))><Value>IntegerParameter(2)</Value>級<Else/></If>"
8592,"召喚獸"
8600,"任務"
8601,"危命任務"
8602,"理符任務"
8603,"討伐筆記"
8604,"討伐筆記（軍隊）"
8605,"隨機任務"
8606,"公會令"
8607,"迷宮挑戰"
8608,"討伐殲滅戰"
8609,"大型任務"
8610,"對戰"
8611,"全體"
8612,"金碟遊樂場"
8613,"怪物狩獵"
8614,"初學者學堂"
8615,"初學者學堂"
8616,"探索筆記"
8617,"<ZeroPaddedValue(3)>IntegerParameter(1)</ZeroPaddedValue> 風景印象"
8620,"[重要]"
8621,"[續報]"
8622,"[維護]"
8623,"[修復]"
8624,"資料獲得失敗。"
8630,"WHEEL STAND"
8631,"轉輪臺"
8632,"轉軸"
8633,"充能率"
8634,"可以設定1級轉輪"
8635,"可以設定2級轉輪"
8636,"可以設定3級轉輪"
8637,"選擇轉輪"
8638,"設定"
8639,"<Value>IntegerParameter(1)</Value>%"
8640,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>可以獲取<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
8641,"剩餘<If(GreaterThan(IntegerParameter(1),0))><Value>IntegerParameter(1)</Value>小時<Else/>不到1小時</If>"
8642,"確定要將「<Sheet(Item,IntegerParameter(1),0)/>」設定到轉輪台上嗎？"
8643,"確定要從<Value>IntegerParameter(1)</Value>號轉軸上獲取「<Sheet(Item,IntegerParameter(2),0)/>」嗎？"
8644,"確定要撤下<Value>IntegerParameter(2)</Value>號轉軸上的「<Sheet(Item,IntegerParameter(1),0)/>」嗎？
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※撤下之後轉輪會損壞，無法再次使用。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
8645,"捨棄轉輪。"
8646,"選擇充能後的轉輪"
8647,"轉換"
8648,"確定要將「<Sheet(Item,IntegerParameter(1),0)/>」轉換為部隊特效「<Sheet(CompanyAction,IntegerParameter(2),0)/>」嗎？"
8660,"恢復初期位置"
8661,"縮放視窗"
8662,"<Value>IntegerParameter(1)</Value>％"
8663,"關閉"
8667,"硬體游標：FFXIV訂製"
8668,"硬體游標：作業系統"
8669,"軟體游標"
8670,"設定滑鼠擴充功能"
8671,"開啟滑鼠擴充功能<If(Equal(PlayerParameter(75),0))>（虛擬游標）<Else/></If>"
8672,"開啟滑鼠軌跡"
8673,"游標尺寸"
8674,"標準"
8675,"較大"
8676,"最大"
8677,"視差映射"
8678,"細分曲面"
8679,"反射"
8680,"水下扭曲"
8685,"樂器演奏"
8686,"背景音樂"
8687,"音效"
8688,"語音"
8689,"系統音"
8690,"環境音"
8691,"高品質"
8692,"標準品質"
8696,"高品質"
8697,"標準品質"
8701,"HBAO+：高品質"
8702,"HBAO+：標準品質"
8703,"強"
8704,"弱"
8705,"關閉"
8706,"最高品質"
8707,"高品質"
8708,"標準品質"
8709,"關閉"
8712,"標準品質"
8713,"關閉"
8715,"高解析度用介面設定"
8716,"調整介面尺寸以更適合高解析度顯示環境"
8717,"100%（HD） - 基本尺寸"
8718,"150%（FullHD） - 1728x972及以上"
8719,"200%（WQHD） - 2304x1296及以上"
8720,"300%（4K） - 3456x1944及以上"
8722,"繪圖品質"
8723,"高品質：能夠漂亮地顯示出背景的凹凸表現及反射效果。"
8724,"標準品質：以標準程度顯示畫面效果。"
8727,"通常"
8728,"低"
8729,"關閉"
8732,"樂器演奏"
8733,"在野外戰鬥時播放戰鬥音樂"
8734,"將住宅區背景音樂換為主城背景音樂"
8736,"音質設定"
8737,"音質模式"
8738,"標準"
8739,"低音增強"
8740,"高音增強"
8741,"語音增強"
8742,"Logitech PRO-G 50mm自訂"
8744,"游標尺寸"
8745,"標準"
8746,"較大"
8747,"最大"
8748,"畫面清晰度設定"
8749,"FullHD畫質：幀數優先"
8750,"WQHD畫質（拉伸4K）：標準/平衡"
8751,"4K畫質：畫質優先"
8752,"介面的整體顯示倍率"
8753,"100%"
8754,"150% (Full HD推薦)"
8755,"200% (WQHD推薦 僅WQHD或更高時有效)"
8756,"300% (4K推薦 僅4K時有效)"
8757,"放大系統介面"
8758,"※僅放大一部分系統類介面。"
8759,"DualSense / DUALSHOCK 4設定<Switch(PlayerParameter(78))><Case(1)>（<Gui(63)/>本機能僅供DX11使用）</Case><Case(2)></Case><Case(3)><Gui(63)/>本機能僅限Windows版使用</Case></Switch>"
8760,"可選設定<Switch(PlayerParameter(78))><Case(1)>（<Gui(63)/>本機能僅供DX11使用）</Case><Case(2)></Case><Case(3)><Gui(63)/>本機能僅限Windows版使用</Case></Switch>"
8761,"啟用「Immerse Spatial Audio」"
8762,"確認「Immerse Spatial Audio」"
8763,"確定要前往網站下載Gamepack嗎？
Immerse Gamepack尚未安裝。
想使用Immerse享受360度的沉浸式空間音效，
需要先前往網站進行下載安裝程式。
<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>※啟動瀏覽器。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
8764,"確定要前往「Immerse」的個人頁面嗎？
尚未完成「Immerse Gamepack」的個人設定。
<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>※啟動瀏覽器。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
8765,"確定要前往「Immerse」的個人頁面嗎？
尚未完成「Immerse Gamepack」的個人設定。
<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>※啟動瀏覽器。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
8766,"需要安裝Embody的「Immerse Spatial Audio」後才能使用本機能。"
8767,"<Gui(63)/>尚未完成「Immerse Gamepack」的個人設定。"
8768,"<Gui(63)/>尚未完成「Immerse Gamepack」的個人設定。"
8769,"可使用「Immerse Spatial Audio」。
請按個人喜好調整聲音聆聽位置。"
8770,"可使用「Immerse Spatial Audio」。
請按個人喜好調整聲音聆聽位置。"
8771,"<Gui(63)/>「Immerse Gamepack」出現了問題。"
8772,"<Gui(63)/>正在等待「Immerse Gamepack」響應。"
8773,"<Gui(63)/>「Immerse Gamepack」有更新了。"
8774,"「Immerse Gamepack」出現了問題。
詳情請前往「Immerse Gamepack FINAL FANTASY XIV Edition」app進行確認。"
8775,"正在等待「Immerse Gamepack」響應。
詳情請前往「Immerse Gamepack FINAL FANTASY XIV Edition」app進行確認。"
8776,"確定要前往「Immerse」的個人頁面嗎？
「Immerse Spatial Audio」的試用期結束了。
需要購買使用許可權才能繼續使用Immerse™。
<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>※啟動瀏覽器。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
8777,"<Gui(63)/>請更新「Immerse Spatial Audio」的使用許可權。"
8778,"確定要前往下載頁面嗎？
「Immerse Gamepack」有更新了。
<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>※啟動瀏覽器。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
8791,"跨服通訊貝2"
8792,"跨服通訊貝3"
8793,"跨服通訊貝4"
8794,"跨服通訊貝5"
8795,"跨服通訊貝6"
8796,"跨服通訊貝7"
8797,"跨服通訊貝8"
8800,"準備自動拆除部隊房屋"
8801,"準備自動拆除個人房屋"
8802,"準備自動拆除共享房屋1"
8803,"準備自動拆除共享房屋2"
8804,"無法獲得剩餘時間情報。"
8805,"※房屋主人回房之後會自動解除。"
8806,"現在可以搭乘飛空艇去探索了。"
8807,"<If(GreaterThan(IntegerParameter(1),99))>99+<Else/><Value>IntegerParameter(1)</Value></If><If(IntegerParameter(3))>/<If(GreaterThan(IntegerParameter(2),99))>99+<Else/><Value>IntegerParameter(2)</Value></If><Else/></If>"
8808,"友好部族任務受理限額"
8809,"今日剩餘限額：<Value>IntegerParameter(1)</Value>"
8810,"老主顧交易"
8811,"可查看老主顧交易的相關人物與交易清單。"
8812," <Value>IntegerParameter(1)</Value>小時 <Value>IntegerParameter(2)</Value>分後　<Time(IntegerParameter(3))/>[<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value> <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>]　剩餘交貨次數：<Value>IntegerParameter(4)</Value>"
8813,"老主顧"
8814,"<Highlight>StringParameter(1)</Highlight>"
8815,"信賴等級"
8816,"飛空艇名"
8817,"潛水艇名"
8818,"土地抽選狀況確認"
8819,"時尚品鑒"
8820,"可確認時尚品鑒的主題。"
8821,"多瑪飛地重建"
8822,""
8823,"可以查看支援物資的接收狀況。"
8824,"多瑪飛地重建"
8825,"支援物資放置處"
8826,"週預算額："
8827,"<Format(IntegerParameter(1),FF022C)/>"
8828,"價格比率："
8829,"<Value>IntegerParameter(1)</Value>%"
8830,"週預算更新時間"
8831,"現在不接收支援物資。"
8832,"假面狂歡"
8833,"可確認每週目標的達成狀況。"
8834," <If(GreaterThan(IntegerParameter(1),0))><Value>IntegerParameter(1)</Value>小時<Else/></If><If(GreaterThan(IntegerParameter(2),0))><Value>IntegerParameter(2)</Value>分後<Else/><If(GreaterThan(IntegerParameter(1),0))>後<Else/>不到1分鐘</If></If>　<Time(IntegerParameter(3))/>[<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value> <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>]　<If(GreaterThan(IntegerParameter(4),0))>全部達成<Else/>有未達成目標</If>"
8835,"每週目標達成條件"
8836,"初級"
8837,"中級"
8838,"上級"
8839,"［未達成］"
8840,"［已達成］"
8841,"不在原始伺服器，無法獲得該資訊。"
8842,"<Gui(63)/>資訊獲取失敗"
8843,"土地抽選狀況確認"
8844,"當前可參加抽選。"
8845,"抽選結果公示中。"
8846,"自身參加的抽選"
8847,"<Sheet(PlaceName,IntegerParameter(1),0)/> 第<Value>IntegerParameter(2)</Value>區 <Value>IntegerParameter(3)</Value>號 [<Switch(IntegerParameter(4))><Case(1)>小</Case><Case(2)>中</Case><Case(3)>大</Case></Switch>]"
8848,"號碼憑證：<Value>IntegerParameter(1)</Value>號"
8849,"土地用途：<Switch(IntegerParameter(1))><Case(1)>部隊房屋</Case><Case(2)>個人房屋</Case></Switch>"
8850,"ROLE SORT SETTINGS"
8851,"職能內排序設定"
8852,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>設定小隊列表中排序時每種職能內部各職業的順序。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
8853,"上移"
8854,"下移"
8855,"騎士 / 劍術師"
8856,"戰士 / 斧術師"
8857,"暗黑騎士"
8858,"白魔法師 / 幻術師"
8859,"學者"
8860,"占星術士"
8861,"武僧 / 格鬥家"
8862,"龍騎士 / 槍術師"
8863,"忍者 / 雙劍師"
8864,"吟遊詩人 / 弓箭手"
8865,"機工士"
8866,"黑魔法師 / 咒術師"
8867,"召喚師 / 秘術師"
8868,"初期"
8869,"應用"
8870,"關閉"
8871,"確定要退出嗎？
退出後會放棄所有沒有儲存的自訂內容。"
8872,"<Sheet(ClassJob,IntegerParameter(1),0)/><If(GreaterThan(IntegerParameter(2),0))> / <Sheet(ClassJob,IntegerParameter(2),0)/><Else/></If>"
8873,"確定要將排序設定都恢復到預設設定嗎？"
8874,"確定要儲存自訂設定嗎？"
8875,"向任務內全體成員展示戰鬥開始倒數計時。"
8876,"向小隊與團隊全體成員展示戰鬥開始倒數計時。"
8877,"倒數計時設定 (5秒～30秒)"
8878,"開始"
8879,"取消"
8880,"確定要中止正在倒數中的戰鬥開始倒數計時嗎？"
8881,"是"
8882,"否"
8883,"インスタンスコンテンツ中は一部の情報を取得できません。"
8890,"遞交道具"
8891,"獲得道具"
8892,"數量"
8893,"沒有可以遞交的道具。"
8894,"確定要用<Sheet(Item,IntegerParameter(1),0)/>×<Value>IntegerParameter(4)</Value>
交換<Sheet(Item,IntegerParameter(2),0)/>×<Value>IntegerParameter(3)</Value>嗎？"
8900,"顯示所有物品"
8901,"只顯示品級在<Value>IntegerParameter(1)</Value>以下的物品"
8902,"隱去套裝中的物品"
8903,"隱去兵裝庫中的物品"
8904,"※不滿足規定人數時分配方式為僅限貪婪。"
8905,"※可以透過結成團隊來進入同一個副本任務。"
8906,"※符合規定人數時可以以任何職業構成參加。"
8907,"探索任務"
8908,"<Highlight>StringParameter(1)</Highlight>"
8909,"已達成"
8910,"未達成"
8912,"活動評價"
8913,"（削除予定）"
8914,"探索任務詳情"
8915,"關閉"
8916,"<Highlight>StringParameter(1)</Highlight>
<Color(-1641729)><Unknown14>FEFF234EDC</Unknown14>【達成】<Unknown14>EC</Unknown14></Color>"
8917,"關於探索任務達成後"
8918,"探索任務達成了！

請優先拾取報酬。
報酬的出現位置可以在地圖上確認。

拿到報酬後，可選擇繼續在雲冠群島自由探索，
直到限制時間結束。
也可選擇利用乙太洞前往亂風脈帶。
<If(Equal(IntegerParameter(1),0))>
另外，自此可以切換為大地使者職業。
<Else/></If>
想要結束探索時，可以從任務選單或探索營地退出。"
8919,"關閉"
8920,"AIRSHIP EXPLORATORY"
8921,"飛空艇探索"
8922,"中途參戰"
8923,"語言設定"
8924,"等級由低到高"
8925,"等級由高到低"
8926,"航行器等級"
8927,"目的地"
8928,"等級"
8929,"出發"
8930,"AIRSHIP EXPLORATORY SETTING"
8931,"飛空艇探索設定"
8932,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※只有在以規定人數組隊或者通過「航行管制面板」參加時才可以選擇「通常分配」以及「隊長分配」的方式。
※通過伊修加德飛艇坪參加且人數沒有達到規定數量時只能夠選擇「僅限貪婪」的分配方式。
※只有隊長能夠更改分配方式。
※設定的分配方式只在副本任務內有效。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
8933,"確定要以當前隊伍執行「<Highlight>StringParameter(1)</Highlight>」任務嗎？"
8934,"探索時間"
8935,"敵人討伐數"
8936,"惡名菁英討伐數"
8937,"黃金寶箱"
8938,"白銀寶箱"
8939,"青銅寶箱"
8940,"剩餘時間：<Value>IntegerParameter(1)</Value>:<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>"
8941,"退出"
8942,"飛空艇等級高於<Value>IntegerParameter(1)</Value>級"
8943,"<Highlight>StringParameter(1)</Highlight>高於<Value>IntegerParameter(2)</Value>"
8944,"每人都需要交納<If(Equal(IntegerParameter(1),13357))>1桶<Else/>1張</If><Sheet(Item,IntegerParameter(1),0)/>。"
8945,"1～<Value>IntegerParameter(1)</Value>人用（防護職業：<Value>IntegerParameter(2)</Value>/治療職業：<Value>IntegerParameter(3)</Value>/進攻職業：<Value>IntegerParameter(4)</Value>）"
8946,"2～<Value>IntegerParameter(1)</Value>人用"
8947,"所需條件"
8948,"任務結果"
8949,"寶箱發現數"
8950,"打開飛空艇探索設定。"
8951,"EXCHANGE SHOP"
8952,"交換商店"
8953,"交易道具"
8954,"交換黃銅通貨"
8955,"當前沒有可交易的道具。"
8956,"要用<Sheet(Item,IntegerParameter(1),0)/>交換<Value>IntegerParameter(3)</Value>個<Sheet(Item,IntegerParameter(2),0)/>嗎？"
8957,"<Highlight>StringParameter(1)</Highlight>"
8960,"<Sheet(GrandCompany,IntegerParameter(1),0)/>"
8961,"<If(GreaterThan(IntegerParameter(2),0))>★<Else/>　</If><Switch(IntegerParameter(1))><Case(1)><Gui(51)/></Case><Case(2)><Gui(52)/></Case><Case(3)><Gui(53)/></Case></Switch><Sheet(GrandCompany,IntegerParameter(1),0)/>
情報值"
8962,"佔領數"
8963,"<Highlight>StringParameter(1)</Highlight>/<Highlight>StringParameter(2)</Highlight>"
8964,"戰術值"
8965,"情報值"
8966,"角色名的顯示與名牌設定掛鉤"
8967,"總受傷量"
8968,"佔領次數"
8969,"查看戰役的詳細情況。"
8970,"RESULT DETAIL"
8971,"戰術值明細"
8972,"分類"
8973,"佔領據點所獲得的戰術值"
8974,"打倒敵兵所獲得的戰術值"
8975,"討伐怪物所獲得的戰術值"
8976,"戰術值總計"
8977,"+<Value>IntegerParameter(1)</Value>"
8978,"-<Value>IntegerParameter(1)</Value>"
8979,"<Value>IntegerParameter(1)</Value>"
8980,"RESULT DETAIL"
8981,"戰術值明細"
8982,"打倒敵兵所獲得的戰術值"
8983,"討伐怪物所獲得的戰術值"
8984,"戰術值總計"
8985,"RESULT DETAIL"
8986,"戰術值明細"
8987,"從亞拉戈石文中獲得的情報值"
8988,"打倒敵兵所獲得的情報值"
8989,"無法戰鬥時所損失的情報值"
8990,"情報值總計"
8991,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
8992,"按分類排序。"
8993,"關閉"
8994,"從亞拉戈石文中獲得的情報值"
8995,"從冰封的石文中獲得的情報值"
8996,"打倒敵兵所獲得的情報值"
8997,"無法戰鬥時所損失的情報值"
8998,"情報值總計"
9000,"查看哪裡的天氣預報？"
9001,"<If(IntegerParameter(2))><Switch(IntegerParameter(2))><Case(1)><Gui(52)/></Case><Case(2)><Gui(53)/></Case><Case(3)><Gui(64)/></Case><Case(4)><Gui(65)/></Case></Switch><Else/><Gui(51)/></If>　<If(Equal(IntegerParameter(1),128))><Sheet(PlaceName,27,0)/><Else/><If(Equal(IntegerParameter(1),130))><Sheet(PlaceName,51,0)/><Else/><If(Equal(IntegerParameter(1),132))><Sheet(PlaceName,39,0)/><Else/><Sheet(PlaceName,<Sheet(TerritoryType,IntegerParameter(1),5)/>,0)/></If></If></If>　"
9002,"取消"
9005,"對人傷害量"
9006,"對物傷害量"
9010,"COUPLING"
9011,"配種"
9012,"請選擇雄性陸行鳥"
9013,"請選擇雌性陸行鳥"
9014,"雄性陸行鳥的血統展示"
9015,"雌性陸行鳥的血統展示"
9016,"<If(IntegerParameter(1))><Sheet(ChocoboRaceAbility,IntegerParameter(1),0)/><Else/>無競賽能力</If>"
9017,"顏色"
9018,"可配種次數"
9019,"配種專用"
9020,"配種費用"
9021,"選出雄性與雌性陸行鳥才能進行配種"
9022,"必須有退役陸行鳥才能進行配種"
9023,"金幣不足"
9024,"無法讓可配種次數為0的陸行鳥配種"
9025,"可開始配種"
9026,"開始配種"
9027,"取消"
9028,"選擇陸行鳥配種"
9029,"正在配種"
9030,"選擇兩隻陸行鳥配種"
9031,"確定開始配種嗎？
配種專用的陸行鳥會在配種結束後離開。
配種費用：<Format(IntegerParameter(1),FF022C)/>"
9032,"<Highlight>StringParameter(1)</Highlight>"
9033,"新生陸行鳥的血統等級"
9034,"TRAINING"
9035,"訓練"
9036,"開始訓練"
9037,"取消"
9038,"確定要開始訓練嗎？"
9039,"確定要讓<Clickable(StringParameter(1))/>學會「<Sheet(ChocoboRaceAbility,IntegerParameter(2),0)/>」嗎？"
9040,"請選擇飼料"
9041,"飼料"
9042,"選擇飼料"
9043,"請選擇教材"
9044,"教材"
9045,"選擇教材"
9046,"訓練前"
9047,"訓練後"
9048,"陸行鳥退役後將無法重新登記為競賽陸行鳥。
確定要讓它退役嗎？"
9049,"讓陸行鳥退役"
9050,"確定要和「<Clickable(StringParameter(1))/>」說再見嗎？
和未達到競賽等級40級的陸行鳥說再見無法獲得「陸行鳥退役登記書」。"
9051,"不要「陸行鳥退役登記書」，和陸行鳥說再見"
9054,"NAMING"
9055,"命名"
9056,"請輸入陸行鳥的競賽名。
競賽名從已有的詞表中選擇2個詞組成，第2個詞可以省略。"
9057,"競賽名"
9058,"<If(IntegerParameter(1))><Highlight>StringParameter(2)</Highlight><Else/>名字</If>"
9059,"單詞1"
9060,"單詞2"
9061,"省略單詞2"
9062,"隨機"
9063,"WORD LIST"
9064,"詞表"
9065,"全部"
9066,"日語"
9067,"英語"
9068,"德語"
9069,"法語"
9070,"確定要將「<Clickable(StringParameter(1))/>」登記為競賽陸行鳥嗎？"
9071,"確定要將名字改成「<Clickable(StringParameter(1))/>」嗎？
手續費：<Format(IntegerParameter(1),FF022C)/>"
9072,"選擇陸行鳥"
9073,"陸行鳥"
9074,"選擇陸行鳥"
9075,"分類"
9076,"詞語"
9077,"無候補詞"
9078,"隨機選詞"
9079,"按語言分別顯示"
9081,"陸行鳥"
9082,"配種"
9083,"<Value>IntegerParameter(1)</Value>"
9084,"<Format(IntegerParameter(1),FF022C)/>"
9085,"<Value>IntegerParameter(1)</Value>"
9110,"<Switch(IntegerParameter(2))><Case(1)></Case><Case(2)></Case><Case(3)></Case><Case(4)></Case><Case(5)></Case><Case(6)></Case><Case(7)></Case><Case(8)></Case></Switch> <Highlight>StringParameter(1)</Highlight>"
9111,"確定要退出競賽教學嗎？"
9112,"陸行鳥競賽"
9113,"參賽申請中"
9114,"比賽結果"
9115,"額外獎勵"
9116,"獎勵"
9117,"額外獎勵"
9118,"名次"
9119,"選手號"
9120,"陸行鳥名"
9121,"時間"
9122,"<Value>IntegerParameter(1)</Value>:<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>.<TwoDigitValue>IntegerParameter(3)</TwoDigitValue>"
9123,"距離自動退出還有 <Value>IntegerParameter(1)</Value>:<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>"
9124,"退出"
9125,"體力"
9126,"<Value>IntegerParameter(1)</Value>.<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>%"
9127,"CHOCOBO RACING"
9128,"陸行鳥競賽"
9129,"<Highlight>StringParameter(1)</Highlight>"
9130,"參賽費"
9131,"正在申請參賽，請稍候。"
9132,"激烈的比賽就要開始了！"
9133,"出賽"
9134,"取消"
9135,"正在確認準備情況"
9136,"超速"
9137,"興奮"
9138,"剩餘時間"
9139,"<Highlight>StringParameter(1)</Highlight>"
9140,"辭退"
9141,"所持金碟幣"
9142,"寶箱出現！"
9143,"<Switch(IntegerParameter(1))><Case(1)>荒野1560星碼</Case><Case(2)>海岸1600星碼</Case><Case(3)>深林1700星碼</Case></Switch>/<Sheet(Weather,IntegerParameter(2),1)/>/<Switch(IntegerParameter(3))><Case(1)>清晨</Case><Case(2)>白晝</Case><Case(3)>黃昏</Case><Case(4)>夜間</Case></Switch>"
9144,"未抵達終點"
9145,"競賽經驗值"
9146,"<Switch(IntegerParameter(1))><Case(1)>第4</Case><Case(2)>第5</Case><Case(3)>第6</Case><Case(4)>第7</Case><Case(5)>第8</Case></Switch>"
9147,"衝刺"
9148,"競速挑戰"
9160,"TRIPLE TRIAD REGISTRATION"
9161,"幻卡挑戰"
9162,"流行規則"
9163,"對局規則"
9164,"報酬"
9165,"請選擇對局規則。"
9166,"正在申請對局，請稍候。"
9167,"對方結束了對局。"
9168,"無"
9169,"剩餘時間：<Value>IntegerParameter(1)</Value>秒"
9170,"申請"
9171,"取消"
9172,"返回"
9173,"TRIPLE TRIAD REGISTRATION"
9174,"幻卡挑戰"
9175,"收到了通常對局申請，請確認規則。"
9176,"希望換個規則"
9177,"接受"
9178,"拒絕"
9179,"TRIPLE TRIAD REGISTRATION"
9180,"申請幻卡對戰"
9181,"請確認規則與報酬"
9182,"挑戰"
9183,"放棄"
9184,"幻卡挑戰"
9185,"幻卡挑戰（通常對局）"
9186,"大賽規則"
9187,"無"
9188,"大賽積分"
